index,predicted-year,id
11620,2003,62000
11621,2000,62878
11622,2004,28293
11623,2005,66653
11624,2008,1644
11625,2000,9119
11626,2013,72633
11627,2003,61778
11628,2000,54907
11629,1997,45109
11630,1987,22406
11631,2000,20978
11632,1997,39728
11633,1997,47190
11634,2000,51825
11635,2003,6571
11636,1972,34160
11637,2000,25659
11638,2000,12717
11639,1972,23368
11640,1994,54817
11641,2009,59740
11642,2003,46809
11643,2003,30151
11644,2008,48497
11645,2008,33825
11646,1987,314
11647,2000,53185
11648,2005,50840
11649,2000,24790
11650,2003,2678
11651,2008,70135
11652,1974,68272
11653,2000,25361
11654,2000,59446
11655,2012,68336
11656,2000,27947
11657,2010,29187
11658,2004,28567
11659,1991,23305
11660,2008,43979
11661,2008,24084
11662,1997,25104
11663,2000,6254
11664,2003,19663
11665,1984,62305
11666,2003,55868
11667,1997,10244
11668,1996,54363
11669,2005,67713
11670,2013,18970
11671,1997,26961
11672,2000,61811
11673,1986,40862
11674,1991,9954
11675,2008,6086
11676,2008,6642
11677,2011,70566
11678,1995,25629
11679,2009,58174
11680,1997,53021
11681,1997,42281
11682,2013,67010
11683,2002,56818
11684,2002,23545
11685,2009,72955
11686,2013,35917
11687,1995,74112
11688,1997,54053
11689,2008,8708
11690,2000,12220
11691,2003,38366
11692,2008,10382
11693,1991,12916
11694,2007,35021
11695,1996,57216
11696,1984,57923
11697,2007,58885
11698,1994,70381
11699,1982,45542
11700,2003,22309
11701,1972,27190
11702,2004,23087
11703,1990,31658
11704,2012,13022
11705,1997,44972
11706,2006,40380
11707,1983,46484
11708,1987,52811
11709,2008,22960
11710,1996,54836
11711,2009,44881
11712,1988,54340
11713,2000,22798
11714,2008,16558
11715,2000,15838
11716,2000,54724
11717,1976,1115
11718,2002,14901
11719,2000,31527
11720,2008,5639
11721,2000,29858
11722,1984,8711
11723,2000,48079
11724,2006,47799
11725,1997,5893
11726,1960,71549
11727,2008,20917
11728,2006,17350
11729,1974,6018
11730,1987,60443
11731,2000,31138
11732,2000,4052
11733,1997,72986
11734,2003,9116
11735,2007,46541
11736,1982,2683
11737,1980,68001
11738,2012,12576
11739,2003,28940
11740,2007,35001
11741,2000,31901
11742,2009,29331
11743,2007,23915
11744,1995,6074
11745,1997,25431
11746,2000,27177
11747,1972,61183
11748,2003,52289
11749,2000,67932
11750,1991,60397
11751,2005,47964
11752,2010,42783
11753,2012,19056
11754,2010,10998
11755,2000,23903
11756,1997,18958
11757,2008,33119
11758,1985,12635
11759,2000,25233
11760,2008,24441
11761,1998,24868
11762,2000,69717
11763,1990,47713
11764,2008,72461
11765,1995,30158
11766,1972,20144
11767,1990,73553
11768,1980,33828
11769,2007,70657
11770,2007,64065
11771,1982,30966
11772,1982,41804
11773,1987,71488
11774,2013,53195
11775,2003,35620
11776,2010,44210
11777,2008,58747
11778,1983,38875
11779,1974,16378
11780,2007,25201
11781,2007,19045
11782,2011,11090
11783,2000,65962
11784,1990,38579
11785,1992,53520
11786,2000,29127
11787,1997,53177
11788,2006,8623
11789,2000,34087
11790,1974,10203
11791,2003,44869
11792,2008,54222
11793,2003,13094
11794,2003,64225
11795,2002,71341
11796,2011,45388
11797,2006,14599
11798,2003,53027
11799,2002,11960
11800,2000,2393
11801,2011,3322
11802,2003,66620
11803,2007,31593
11804,1991,5987
11805,1991,10669
11806,2003,56779
11807,2013,32011
11808,2003,53555
11809,1960,9910
11810,1980,70821
11811,2008,29724
11812,2003,9112
11813,2004,49590
11814,1978,52764
11815,2010,63323
11816,2013,18939
11817,1984,57232
11818,2008,47485
11819,2003,12501
11820,1976,55792
11821,2008,32217
11822,2009,62294
11823,2003,27671
11824,2012,23391
11825,2000,2509
11826,2002,52327
11827,2003,6286
11828,2003,64319
11829,1997,52416
11830,1990,8966
11831,2000,1311
11832,2010,7767
11833,2000,25990
11834,1995,22476
11835,2004,27480
11836,1986,22703
11837,2003,19606
11838,2012,71572
11839,1992,30492
11840,1974,51736
11841,2003,16820
11842,1982,17602
11843,2002,18630
11844,1997,59255
11845,2008,58878
11846,1996,6344
11847,1981,49153
11848,1972,43587
11849,2010,49755
11850,1997,26450
11851,1986,36321
11852,2010,4502
11853,2000,26970
11854,1974,24435
11855,2008,30545
11856,2003,63606
11857,2008,29328
11858,2008,44214
11859,2009,40942
11860,1984,9410
11861,1962,45890
11862,2001,66352
11863,2000,60183
11864,2003,66853
11865,1990,27091
11866,1984,46559
11867,1995,60764
11868,2003,47762
11869,2000,8607
11870,1987,36154
11871,2013,70311
11872,2003,40964
11873,2006,35716
11874,2009,24546
11875,2008,39306
11876,1997,17575
11877,1991,47017
11878,1983,25896
11879,1995,70497
11880,1982,60434
11881,2000,55615
11882,2003,19365
11883,2004,24056
11884,2012,15742
11885,1983,37673
11886,1996,31003
11887,2003,21499
11888,2005,48893
11889,2012,66134
11890,2000,58622
11891,2000,42976
11892,2008,34385
11893,2013,36149
11894,1997,38065
11895,2000,16833
11896,2000,53508
11897,1983,30993
11898,2007,22120
11899,2013,32962
11900,2008,36424
11901,2009,32498
11902,1986,46951
11903,2008,64368
11904,2012,44346
11905,1994,30185
11906,2010,22910
11907,1990,57569
11908,1996,56972
11909,2013,73140
11910,1974,9627
11911,2005,56836
11912,2003,71468
11913,2000,39482
11914,1991,73834
11915,2000,71700
11916,2013,37851
11917,1986,68452
11918,2013,33728
11919,2006,15772
11920,1974,27040
11921,2003,37089
11922,1994,55540
11923,1997,61449
11924,1997,51042
11925,2000,23365
11926,2005,48668
11927,1986,8332
11928,2000,32156
11929,1997,25833
11930,2003,22207
11931,1995,42881
11932,1972,12695
11933,1982,65431
11934,1981,31400
11935,1984,1947
11936,1972,19074
11937,2012,42403
11938,1976,19039
11939,1983,57077
11940,2008,47641
11941,2003,10606
11942,2005,45615
11943,2000,18780
11944,1991,16432
11945,2000,47064
11946,2013,36686
11947,1974,46342
11948,1990,61151
11949,2003,17159
11950,1992,12255
11951,1974,30424
11952,2010,25225
11953,2008,44103
11954,2011,566
11955,2000,35162
11956,1984,62944
11957,2006,3518
11958,2011,40260
11959,2000,5373
11960,2013,13304
11961,1974,62182
11962,2005,8196
11963,2007,481
11964,1997,49166
11965,2003,53854
11966,2008,28514
11967,2000,58995
11968,1976,70928
11969,2003,53869
11970,1991,49384
11971,2009,39212
11972,2011,72362
11973,1997,39680
11974,1991,6728
11975,2006,31116
11976,2008,67029
11977,1997,63557
11978,2000,66834
11979,2009,53801
11980,2008,24045
11981,1982,53199
11982,2007,36838
11983,1987,47023
11984,1998,20988
11985,2008,71537
11986,2000,42376
11987,1995,65011
11988,1990,34635
11989,1986,2317
11990,1997,55034
11991,2013,15565
11992,2004,5624
11993,1995,16417
11994,1995,15002
11995,2003,44498
11996,2010,20890
11997,2008,26869
11998,2000,44816
11999,2000,11243
12000,2008,30916
12001,2000,34360
12002,1994,2858
12003,2010,63073
12004,2007,54968
12005,1982,9634
12006,1987,33079
12007,1982,69104
12008,2003,53962
12009,1997,23033
12010,2006,33774
12011,1977,11935
12012,2000,62466
12013,2010,185
12014,2003,43473
12015,2008,26098
12016,2004,23631
12017,1976,72026
12018,1994,53475
12019,2008,72278
12020,2011,2687
12021,1997,4839
12022,2009,46552
12023,2000,27059
12024,1972,13219
12025,2000,64174
12026,2004,55513
12027,1997,11712
12028,2000,11381
12029,2003,52499
12030,2008,56717
12031,2000,57847
12032,2004,12952
12033,1983,9248
12034,2009,31648
12035,2012,60958
12036,2008,33075
12037,2003,5276
12038,2006,42510
12039,2012,70113
12040,2003,7607
12041,1991,24891
12042,1974,6310
12043,2000,26255
12044,1995,41106
12045,2000,51028
12046,2000,25975
12047,2003,3940
12048,1991,56918
12049,2003,33988
12050,2007,16721
12051,2008,49545
12052,2005,46420
12053,1996,33610
12054,1995,16967
12055,2000,48606
12056,2008,43190
12057,1995,61447
12058,2009,32840
12059,2008,33591
12060,1997,70640
12061,1976,38767
12062,2008,34974
12063,1982,47533
12064,1978,26349
12065,1993,43458
12066,1997,9581
12067,2000,63404
12068,1997,311
12069,2003,45171
12070,1992,63191
12071,2013,30431
12072,2012,8841
12073,1976,45153
12074,2005,3725
12075,1995,21895
12076,2010,71431
12077,1993,9717
12078,1998,31460
12079,1994,61775
12080,2008,58312
12081,2012,70118
12082,2000,32317
12083,1982,27301
12084,2005,25824
12085,1994,69252
12086,2000,29429
12087,1992,2506
12088,1991,45738
12089,2000,52943
12090,2010,32034
12091,1997,35986
12092,2009,15370
12093,2009,62503
12094,1994,46514
12095,2003,40259
12096,1976,29985
12097,1977,16822
12098,1991,24749
12099,2000,70629
12100,2000,25053
12101,1992,10104
12102,2008,62410
12103,1997,10727
12104,2000,36464
12105,1972,48567
12106,2009,28407
12107,2013,54521
12108,1997,3136
12109,2012,17423
12110,1986,8829
12111,2007,29199
12112,1997,25303
12113,2007,45560
12114,2002,50664
12115,2005,32170
12116,2010,63096
12117,2004,44866
12118,1990,53966
12119,1998,31550
12120,1995,47761
12121,1991,24864
12122,1999,21915
12123,2003,30231
12124,2003,53748
12125,2006,23269
12126,2010,10323
12127,2000,62887
12128,2000,15301
12129,2003,3460
12130,2008,37184
12131,2011,20061
12132,1997,46682
12133,2004,20883
12134,1986,10717
12135,2000,41487
12136,1972,29725
12137,2010,62904
12138,2006,16176
12139,2009,28226
12140,2008,51815
12141,2013,74142
12142,2004,68134
12143,1996,8203
12144,1984,17851
12145,2007,59958
12146,1990,42014
12147,2008,30146
12148,1960,26281
12149,2010,69965
12150,1997,9130
12151,1996,55239
12152,2006,26773
12153,2005,41959
12154,1993,24250
12155,1983,11041
12156,2012,875
12157,2007,17662
12158,2000,42414
12159,2000,63048
12160,1996,70582
12161,2003,54944
12162,2000,14863
12163,2000,27147
12164,1983,7426
12165,1974,55840
12166,1996,26400
12167,2003,40227
12168,2000,54713
12169,1986,65708
12170,1994,52594
12171,2003,12491
12172,2011,53503
12173,2000,72154
12174,2004,53385
12175,2000,25443
12176,1997,55227
12177,2003,69410
12178,1980,64666
12179,2008,52712
12180,2003,2420
12181,1974,38011
12182,1991,27794
12183,1991,17247
12184,1994,67143
12185,1995,51250
12186,1984,64663
12187,2008,21648
12188,2000,25961
12189,1997,6471
12190,2012,68010
12191,2013,69395
12192,2000,56860
12193,1986,42565
12194,1979,17181
12195,1997,14974
12196,2000,4885
12197,1998,14216
12198,2000,36312
12199,2000,35677
12200,2013,12312
12201,2012,8750
12202,2011,68991
12203,1965,67790
12204,2013,52698
12205,1972,65654
12206,2008,68145
12207,2003,991
12208,2012,62891
12209,2006,53179
12210,2012,29880
12211,2010,17565
12212,2004,57829
12213,2012,22950
12214,1997,18504
12215,2006,50340
12216,2004,17553
12217,2013,34857
12218,1997,17894
12219,2000,28643
12220,2000,29278
12221,2000,43638
12222,2011,34101
12223,2010,7366
12224,1972,45515
12225,2009,27173
12226,1999,74146
12227,2007,61767
12228,2000,60692
12229,2004,34623
12230,1992,39397
12231,2008,64470
12232,2007,67315
12233,2009,10954
12234,1997,37469
12235,2008,57230
12236,2012,61863
12237,1997,537
12238,1997,27986
12239,1991,25500
12240,2000,29137
12241,2003,20029
12242,2000,57858
12243,2007,16936
12244,2000,38628
12245,2003,73961
12246,2008,40118
12247,2009,50575
12248,2000,27816
12249,2000,71909
12250,2009,2822
12251,1987,43286
12252,1960,9257
12253,1995,11424
12254,2008,70281
12255,1997,72422
12256,2007,139
12257,1997,31237
12258,2004,54726
12259,2011,51691
12260,1997,73609
12261,2008,54825
12262,2003,72124
12263,2000,32960
12264,2011,40712
12265,2000,53108
12266,1999,41444
12267,2005,30029
12268,2008,9605
12269,2009,10979
12270,2003,54196
12271,1986,47826
12272,1998,70578
12273,1974,9918
12274,2013,42876
12275,2007,73210
12276,1986,20384
12277,2003,42576
12278,1991,30616
12279,1974,812
12280,2007,59796
12281,2000,12315
12282,2003,12444
12283,2000,59322
12284,2012,9970
12285,1990,73371
12286,1984,36152
12287,2009,7559
12288,1997,29108
12289,2000,1628
12290,2006,31483
12291,1997,18789
12292,2010,31311
12293,2000,66655
12294,2009,9349
12295,1997,21742
12296,1986,16751
12297,1991,69980
12298,2007,70293
12299,1997,14714
12300,2013,63224
12301,2003,53673
12302,2000,65308
12303,2005,66129
12304,1982,25803
12305,1991,46511
12306,2010,15685
12307,1998,59042
12308,1974,8065
12309,1994,52407
12310,2003,32137
12311,1991,56700
12312,2003,12698
12313,1999,32654
12314,1992,35961
12315,2011,24225
12316,2003,9680
12317,1974,37385
12318,2003,49508
12319,2005,24289
12320,2008,66500
12321,2003,65854
12322,2008,18913
12323,2011,72383
12324,2000,17728
12325,1982,51906
12326,2008,2021
12327,1997,21966
12328,1982,67411
12329,1994,8974
12330,1976,65585
12331,2003,33583
12332,2000,43580
12333,1974,56924
12334,1993,3748
12335,2009,276
12336,2010,20385
12337,1986,34446
12338,1972,12813
12339,1997,62732
12340,2005,36854
12341,2007,68870
12342,1994,43523
12343,1982,14356
12344,1995,56379
12345,2010,3762
12346,2013,72328
12347,2011,5112
12348,1997,5945
12349,2003,3527
12350,1997,45784
12351,2004,30950
12352,1997,16226
12353,2003,38850
12354,2000,6010
12355,1995,12542
12356,2013,10740
12357,2000,72968
12358,1994,29849
12359,1991,36117
12360,2000,56155
12361,2003,5569
12362,2003,19359
12363,2013,20197
12364,2000,25141
12365,2003,16686
12366,2010,65807
12367,1992,70395
12368,2000,60293
12369,2000,55108
12370,2007,24663
12371,1997,49979
12372,1979,37055
12373,2003,64341
12374,2010,72161
12375,2012,67204
12376,2000,14206
12377,1996,40633
12378,1986,33621
12379,2004,52234
12380,2003,21394
12381,2012,35974
12382,1984,21224
12383,1978,57442
12384,2006,5324
12385,1986,24589
12386,1997,35925
12387,1997,72632
12388,2011,9058
12389,2008,54324
12390,1990,55315
12391,2008,20375
12392,1999,70785
12393,1997,10198
12394,2003,43484
12395,2007,25215
12396,1997,59608
12397,2012,6759
12398,2003,64745
12399,2010,29848
12400,2000,22499
12401,2000,67530
12402,2000,133
12403,1991,3772
12404,2011,22985
12405,1974,41529
12406,1997,29002
12407,2009,59610
12408,1997,28680
12409,1991,72713
12410,2008,36369
12411,2011,13962
12412,1976,68459
12413,2011,24835
12414,1998,5043
12415,1995,40019
12416,2013,71933
12417,2011,18654
12418,2000,68268
12419,2009,23574
12420,2003,32913
12421,1984,15747
12422,2000,7239
12423,2008,20563
12424,2006,25009
12425,2008,66737
12426,1997,41548
12427,2004,7206
12428,2000,37576
12429,1999,59883
12430,2008,38762
12431,1997,24213
12432,2008,66550
12433,2000,57529
12434,2013,1764
12435,2005,27041
12436,2000,40823
12437,2007,6017
12438,1997,25970
12439,1991,1976
12440,1982,30686
12441,2008,25221
12442,1979,68487
12443,2007,18800
12444,2000,4156
12445,2012,4616
12446,1982,10614
12447,2009,32938
12448,1974,22630
12449,1997,29979
12450,2011,11797
12451,2004,68127
12452,2000,61444
12453,1965,61436
12454,1980,62671
12455,2000,1610
12456,1983,60588
12457,2003,27075
12458,1991,23562
12459,1990,23424
12460,1992,34369
12461,1983,29360
12462,2007,55600
12463,2000,13331
12464,1987,43224
12465,1998,27283
12466,2010,64900
12467,1996,55272
12468,2013,43426
12469,1992,28583
12470,2013,690
12471,2000,27809
12472,2000,31717
12473,2010,8976
12474,2003,56004
12475,2012,48589
12476,2003,59923
12477,1996,73268
12478,1986,15450
12479,2009,44233
12480,2013,39065
12481,1988,58170
12482,2012,73846
12483,2003,43645
12484,2000,10370
12485,2008,27527
12486,2005,36111
12487,1974,61391
12488,2003,9897
12489,2008,49878
12490,2008,47576
12491,2004,68151
12492,2010,16873
12493,1992,8154
12494,2000,9739
12495,2000,13530
12496,1994,53255
12497,1988,2719
12498,2000,59304
12499,2000,28015
12500,2000,4876
12501,2000,69806
12502,1997,42920
12503,1982,40044
12504,2006,48870
12505,2008,41057
12506,2000,60599
12507,1994,72741
12508,2000,65223
12509,2010,18487
12510,2009,2759
12511,2006,47407
12512,2008,10903
12513,2000,26517
12514,2000,8932
12515,2010,4479
12516,2009,54935
12517,2012,3459
12518,2004,58807
12519,1991,25343
12520,2009,42617
12521,1997,14331
12522,1997,21238
12523,2000,20766
12524,2004,39823
12525,2005,7564
12526,1997,16284
12527,2004,30851
12528,2010,36614
12529,2008,59696
12530,2010,30383
12531,2003,3821
12532,2003,70952
12533,2013,64896
12534,2012,3727
12535,2000,68719
12536,1997,27628
12537,1997,64151
12538,1999,21883
12539,2010,60425
12540,2009,35491
12541,1991,51285
12542,2007,62975
12543,2007,21807
12544,1974,38665
12545,1980,710
12546,2008,8377
12547,1996,10029
12548,1989,3854
12549,2000,50069
12550,1998,10733
12551,2005,27903
12552,1979,19210
12553,2000,18115
12554,1986,45729
12555,2000,18075
12556,2011,693
12557,2009,72104
12558,2008,20856
12559,2000,33141
12560,2012,38348
12561,2003,66470
12562,2004,19143
12563,1974,19615
12564,2010,33025
12565,1997,49319
12566,1996,67694
12567,1990,25364
12568,2009,16345
12569,2013,26544
12570,1986,67435
12571,1991,30134
12572,1994,23056
12573,2000,61933
12574,2006,33578
12575,2013,4242
12576,1997,64276
12577,2010,4773
12578,1974,19205
12579,2008,45628
12580,2006,19480
12581,1997,41731
12582,2005,55752
12583,1984,54645
12584,2003,62662
12585,1996,46027
12586,1990,17884
12587,2000,9496
12588,2004,18475
12589,1972,17546
12590,1997,2787
12591,2000,32685
12592,1972,45000
12593,1972,37544
12594,2002,66687
12595,2000,67027
12596,1983,12894
12597,2009,23176
12598,2003,59001
12599,2004,25260
12600,2003,38378
12601,1987,18439
12602,1997,586
12603,2003,52136
12604,2003,71966
12605,1994,62193
12606,2003,19995
12607,1992,60605
12608,2000,66513
12609,1983,15908
12610,2007,73749
12611,2000,29841
12612,2002,64962
12613,2007,19805
12614,1980,67861
12615,2000,67553
12616,1997,50264
12617,1997,13937
12618,2004,59759
12619,2007,73387
12620,1983,30809
12621,1977,46228
12622,2000,47008
12623,1986,7213
12624,1987,7460
12625,1991,21518
12626,2008,47532
12627,2006,22356
12628,2003,34760
12629,2013,55187
12630,2000,54930
12631,2008,11841
12632,2006,24263
12633,2000,50464
12634,2004,38714
12635,1997,52044
12636,2008,20911
12637,2000,39125
12638,1974,4882
12639,2009,57389
12640,2008,68007
12641,2010,31996
12642,2000,36737
12643,1997,54239
12644,1991,8071
12645,2000,42669
12646,2000,3597
12647,1997,38248
12648,2004,30210
12649,2007,62412
12650,2000,22580
12651,1972,28146
12652,2010,53496
12653,2012,37500
12654,1997,65265
12655,2006,4436
12656,1996,32236
12657,2003,49263
12658,1995,35130
12659,2005,11072
12660,2012,2328
12661,1990,2727
12662,1997,54832
12663,2000,62180
12664,1997,72423
12665,2013,63160
12666,2008,29984
12667,2008,63942
12668,2000,16549
12669,1991,43683
12670,2007,55087
12671,2008,48193
12672,2005,14792
12673,2000,41221
12674,2003,50941
12675,1996,54406
12676,2006,35698
12677,1986,54461
12678,1991,30682
12679,2000,66319
12680,2000,38583
12681,1997,17337
12682,1980,24808
12683,1984,55218
12684,1972,23146
12685,1990,70443
12686,2009,21124
12687,2013,19486
12688,1974,31725
12689,1987,68069
12690,1986,244
12691,2008,24547
12692,1995,20311
12693,1991,56339
12694,2008,2625
12695,1984,34492
12696,1996,4408
12697,1996,58730
12698,2009,5730
12699,1984,1150
12700,2000,14477
12701,2000,11468
12702,1994,37090
12703,2003,70885
12704,2000,45221
12705,2000,5793
12706,2004,33936
12707,1972,64379
12708,1988,13345
12709,1990,62146
12710,1996,52843
12711,1974,21973
12712,2012,42515
12713,2009,8135
12714,2005,1366
12715,2003,55571
12716,1993,26375
12717,2003,41160
12718,2007,1806
12719,2003,28442
12720,2003,29500
12721,2012,39450
12722,1999,832
12723,1991,44590
12724,1974,56686
12725,1997,66238
12726,2003,18060
12727,2010,31704
12728,2003,70187
12729,1997,43367
12730,1981,32637
12731,2009,25656
12732,2003,59028
12733,2003,43534
12734,2004,56822
12735,2003,24196
